title,link,keyword
"Viral Wanita Wonogiri Kena Stroke di Usia 20, Inikah Pemicunya?",https://health.detik.com/berita-detikhealth/d-8225438/viral-wanita-wonogiri-kena-stroke-di-usia-20-inikah-pemicunya,diabetes
"Waspada! 'Super Flu' Subclade K Mengintai, IDAI Wanti-wanti Anak dengan Kondisi Ini",https://health.detik.com/berita-detikhealth/d-8282705/waspada-super-flu-subclade-k-mengintai-idai-wanti-wanti-anak-dengan-kondisi-ini,diabetes
"Hati-hati, Kondisi Kaki Ini Bisa Jadi Tanda Awal Risiko Serangan Jantung",https://health.detik.com/berita-detikhealth/d-8224702/hati-hati-kondisi-kaki-ini-bisa-jadi-tanda-awal-risiko-serangan-jantung,diabetes
"11 Tips Mengecilkan Perut Buncit Secara Alami, Lakukan Plank Termasuk?",https://www.detik.com/jogja/berita/d-8246481/11-tips-mengecilkan-perut-buncit-secara-alami-lakukan-plank-termasuk,diabetes
"Daftar Penyakit Tak Penuhi Syarat Kesehatan Haji 2026, Jemaah Bisa Dipulangkan",https://news.detik.com/berita/d-8195984/daftar-penyakit-tak-penuhi-syarat-kesehatan-haji-2026-jemaah-bisa-dipulangkan,diabetes
Napi Narkoba di Lapas Bulukumba Meninggal Diduga karena TBC,https://www.detik.com/sulsel/berita/d-8135594/napi-narkoba-di-lapas-bulukumba-meninggal-diduga-karena-tbc,diabetes
"7 Makanan Sehat untuk Wanita Usia 40-an, Supaya Aging Gracefully",https://wolipop.detik.com/health-and-diet/d-8194051/7-makanan-sehat-untuk-wanita-usia-40-an-supaya-aging-gracefully,diabetes
"Momen Kemerdekaan RI-India, Mayapada Hospital Gelar Konser Swara Merdeka",https://news.detik.com/berita/d-8065485/momen-kemerdekaan-ri-india-mayapada-hospital-gelar-konser-swara-merdeka,diabetes
Penjual Kopi di Jombang Dibunuh Suami Siri Dianiaya Pakai Linggis,https://www.detik.com/jatim/hukum-dan-kriminal/d-8223607/penjual-kopi-di-jombang-dibunuh-suami-siri-dianiaya-pakai-linggis,diabetes
Lengkap! Daftar Hari Besar Nasional dan Dunia di Bulan November 2025,https://www.detik.com/jabar/jabar-gaskeun/d-8185290/lengkap-daftar-hari-besar-nasional-dan-dunia-di-bulan-november-2025,diabetes
"Hati-hati, Kondisi Kaki Ini Bisa Jadi Tanda Awal Risiko Serangan Jantung",https://health.detik.com/berita-detikhealth/d-8224702/hati-hati-kondisi-kaki-ini-bisa-jadi-tanda-awal-risiko-serangan-jantung,diabetes
"11 Tips Mengecilkan Perut Buncit Secara Alami, Lakukan Plank Termasuk?",https://www.detik.com/jogja/berita/d-8246481/11-tips-mengecilkan-perut-buncit-secara-alami-lakukan-plank-termasuk,diabetes
"Daftar Penyakit Tak Penuhi Syarat Kesehatan Haji 2026, Jemaah Bisa Dipulangkan",https://news.detik.com/berita/d-8195984/daftar-penyakit-tak-penuhi-syarat-kesehatan-haji-2026-jemaah-bisa-dipulangkan,diabetes
Napi Narkoba di Lapas Bulukumba Meninggal Diduga karena TBC,https://www.detik.com/sulsel/berita/d-8135594/napi-narkoba-di-lapas-bulukumba-meninggal-diduga-karena-tbc,diabetes
"7 Makanan Sehat untuk Wanita Usia 40-an, Supaya Aging Gracefully",https://wolipop.detik.com/health-and-diet/d-8194051/7-makanan-sehat-untuk-wanita-usia-40-an-supaya-aging-gracefully,diabetes
"Momen Kemerdekaan RI-India, Mayapada Hospital Gelar Konser Swara Merdeka",https://news.detik.com/berita/d-8065485/momen-kemerdekaan-ri-india-mayapada-hospital-gelar-konser-swara-merdeka,diabetes
Penjual Kopi di Jombang Dibunuh Suami Siri Dianiaya Pakai Linggis,https://www.detik.com/jatim/hukum-dan-kriminal/d-8223607/penjual-kopi-di-jombang-dibunuh-suami-siri-dianiaya-pakai-linggis,diabetes
Lengkap! Daftar Hari Besar Nasional dan Dunia di Bulan November 2025,https://www.detik.com/jabar/jabar-gaskeun/d-8185290/lengkap-daftar-hari-besar-nasional-dan-dunia-di-bulan-november-2025,diabetes
"5 Negara Pengonsumsi Mie Instan Terbanyak di Dunia, Indonesia Nomor Berapa?",https://food.detik.com/info-kuliner/d-8193344/5-negara-pengonsumsi-mie-instan-terbanyak-di-dunia-indonesia-nomor-berapa,diabetes
Mengenal Kumis Kucing dan Manfaatnya Menurut Ahli,https://health.detik.com/berita-detikhealth/d-7867070/mengenal-kumis-kucing-dan-manfaatnya-menurut-ahli,diabetes
"34,9 Persen Warga RI Alami Obesitas Sentral, Hati-hati Serangan Jantung-Stroke!",https://health.detik.com/berita-detikhealth/d-8118637/34-9-persen-warga-ri-alami-obesitas-sentral-hati-hati-serangan-jantung-stroke,diabetes
Tanggal 10 Januari Memperingati Apa? Ini Daftarnya,https://www.detik.com/jabar/jabar-gaskeun/d-8299651/tanggal-10-januari-memperingati-apa-ini-daftarnya,diabetes
"7 Olahraga Paling Cepat Turunkan Berat Badan, Cocok untuk Pemula",https://wolipop.detik.com/health-and-diet/d-8101949/7-olahraga-paling-cepat-turunkan-berat-badan-cocok-untuk-pemula,diabetes
Program JKN Bantu Penderita Diabetes-Hipertensi Kronis Berobat Gratis,https://news.detik.com/berita/d-7356350/program-jkn-bantu-penderita-diabetes-hipertensi-kronis-berobat-gratis,diabetes
5 Kesalahan Minum Kopi yang Sering Dilakukan,https://www.detik.com/jabar/kuliner/d-8247774/5-kesalahan-minum-kopi-yang-sering-dilakukan,diabetes
"Varian Flu Baru H3N2 Picu Kasus 'Ngegas' di Inggris dan Jepang, Ini Gejalanya",https://health.detik.com/berita-detikhealth/d-8218693/varian-flu-baru-h3n2-picu-kasus-ngegas-di-inggris-dan-jepang-ini-gejalanya,diabetes
"Mudah Ditemukan di Dapur, Kunyit Bisa Bantu Atasi 7 Penyakit Ini",https://health.detik.com/berita-detikhealth/d-7895055/mudah-ditemukan-di-dapur-kunyit-bisa-bantu-atasi-7-penyakit-ini,diabetes
Manfaat Buah Pir dan Jahe Kukus untuk Kesehatan Beserta Cara Membuatnya,https://www.detik.com/jateng/kuliner/d-8152479/manfaat-buah-pir-dan-jahe-kukus-untuk-kesehatan-beserta-cara-membuatnya,diabetes
Kapan Waktu yang Tepat untuk Minum Air Kelapa? Ini Penjelasan Lengkapnya,https://www.detik.com/sumut/berita/d-8217080/kapan-waktu-yang-tepat-untuk-minum-air-kelapa-ini-penjelasan-lengkapnya,diabetes
"Manfaat Air Rebusan Rambut Jagung untuk Kesehatan, Bisa Atasi Penyakit Ini",https://www.detik.com/sumbagsel/kuliner/d-8179479/manfaat-air-rebusan-rambut-jagung-untuk-kesehatan-bisa-atasi-penyakit-ini,diabetes
Bolehkah Makan Pepaya Setiap Pagi? Ini 9 Manfaatnya untuk Kesehatan!,https://www.detik.com/jogja/kuliner/d-8237945/bolehkah-makan-pepaya-setiap-pagi-ini-9-manfaatnya-untuk-kesehatan,diabetes
"Gejala Kerusakan Ginjal yang Bisa Muncul di Pagi Hari, Sering Tak Disadari",https://health.detik.com/berita-detikhealth/d-8246415/gejala-kerusakan-ginjal-yang-bisa-muncul-di-pagi-hari-sering-tak-disadari,diabetes
Siasat Kemenkes RI Jamin Kompetensi Lulusan University-Hospital Based Setara,https://health.detik.com/berita-detikhealth/d-8158592/siasat-kemenkes-ri-jamin-kompetensi-lulusan-university-hospital-based-setara,diabetes
"Tak Banyak yang Tahu, Sering Makan Pepaya Bisa Cegah 6 Penyakit Ini",https://health.detik.com/berita-detikhealth/d-7964700/tak-banyak-yang-tahu-sering-makan-pepaya-bisa-cegah-6-penyakit-ini,diabetes
5 Makanan Paling Disukai Sel Kanker Ini Masih Sering Dikonsumsi,https://food.detik.com/info-sehat/d-7985332/5-makanan-paling-disukai-sel-kanker-ini-masih-sering-dikonsumsi,diabetes
"5 Alasan Sourdough Dinobatkan Makanan Sehat, Perut Bebas Kembung",https://food.detik.com/info-sehat/d-8272373/5-alasan-sourdough-dinobatkan-makanan-sehat-perut-bebas-kembung,diabetes
"Daftar Hari Nasional-Internasional Kalender November 2025, Ada Libur Nasional?",https://www.detik.com/edu/detikpedia/d-8186584/daftar-hari-nasional-internasional-kalender-november-2025-ada-libur-nasional,diabetes
5 Khasiat Bandrek Minuman Khas Jawa Barat yang Hangatkan Tubuh,https://www.detik.com/jabar/kuliner/d-8177499/5-khasiat-bandrek-minuman-khas-jawa-barat-yang-hangatkan-tubuh,diabetes
"Pilunya Nenek Syamsiah, Sakit-sakitan Urus Anak Disabilitas di Rumah Tak Layak",https://news.detik.com/berita/d-8028572/pilunya-nenek-syamsiah-sakit-sakitan-urus-anak-disabilitas-di-rumah-tak-layak,diabetes
Simak! Ini Cara Mengonsumsi Semangka agar Efektif Dukung Program Diet,https://www.detik.com/sumut/berita/d-8184898/simak-ini-cara-mengonsumsi-semangka-agar-efektif-dukung-program-diet,diabetes
Kondisi Kak Seto Alami Stroke Ringan,https://www.detik.com/pop/trending/d-8182801/kondisi-kak-seto-alami-stroke-ringan,diabetes
Hentikan Sekarang! Ini 7 Bahaya Begadang yang Merusak Tubuh,https://www.detik.com/jatim/berita/d-8054621/hentikan-sekarang-ini-7-bahaya-begadang-yang-merusak-tubuh,diabetes
Studi: Makanan Olahan dan Minuman Manis Bikin Cepat Pikun,https://www.detik.com/jabar/kuliner/d-8122746/studi-makanan-olahan-dan-minuman-manis-bikin-cepat-pikun,diabetes
BPS Beberkan Data RI Masih Impor Beras,https://finance.detik.com/berita-ekonomi-bisnis/d-8238477/bps-beberkan-data-ri-masih-impor-beras,diabetes
"10 Air Rebusan Daun Penurun Kadar Gula Darah Tinggi, Binahong-Brotowali",https://health.detik.com/berita-detikhealth/d-7872020/10-air-rebusan-daun-penurun-kadar-gula-darah-tinggi-binahong-brotowali,diabetes
Kabar Baik! Rutin Minum Kopi dan Teh Bisa Turunkan Risiko Demensia,https://food.detik.com/info-sehat/d-8396897/kabar-baik-rutin-minum-kopi-dan-teh-bisa-turunkan-risiko-demensia,diabetes
Sehatkah Makan Nasi Setiap Hari?,https://www.detik.com/jabar/kuliner/d-8235912/sehatkah-makan-nasi-setiap-hari,diabetes
Penampakan Meghan Trainor Bikin Pangling! Ternyata Ini Rahasia Tubuh Langsingnya,https://health.detik.com/diet/d-8209183/penampakan-meghan-trainor-bikin-pangling-ternyata-ini-rahasia-tubuh-langsingnya,diabetes
"Mengenal Alkesa, Buah Eksotis yang Kaya Manfaat tapi Mulai Jarang Ditemui",https://www.detik.com/jateng/kuliner/d-8350051/mengenal-alkesa-buah-eksotis-yang-kaya-manfaat-tapi-mulai-jarang-ditemui,diabetes
Jangan Nunggu Sakit! Ini Alasan Cek Kesehatan Sejak Dini Itu Penting,https://finance.detik.com/berita-ekonomi-bisnis/d-8349501/jangan-nunggu-sakit-ini-alasan-cek-kesehatan-sejak-dini-itu-penting,diabetes
Studi: Makanan Olahan dan Minuman Manis Bikin Cepat Pikun,https://www.detik.com/jabar/kuliner/d-8122746/studi-makanan-olahan-dan-minuman-manis-bikin-cepat-pikun,diabetes
Hentikan Sekarang! Ini 7 Bahaya Begadang yang Merusak Tubuh,https://www.detik.com/jatim/berita/d-8054621/hentikan-sekarang-ini-7-bahaya-begadang-yang-merusak-tubuh,diabetes
6 Virus yang Pernah Mewabah di Indonesia dari Covid-19 hingga Flu Burung,https://www.detik.com/sumbagsel/berita/d-8334403/6-virus-yang-pernah-mewabah-di-indonesia-dari-covid-19-hingga-flu-burung,diabetes
"10 Air Rebusan Daun Penurun Kadar Gula Darah Tinggi, Binahong-Brotowali",https://health.detik.com/berita-detikhealth/d-7872020/10-air-rebusan-daun-penurun-kadar-gula-darah-tinggi-binahong-brotowali,diabetes
Sehatkah Makan Nasi Setiap Hari?,https://www.detik.com/jabar/kuliner/d-8235912/sehatkah-makan-nasi-setiap-hari,diabetes
Wanti-wanti Pakar Unair Usai Ramai Super Flu Masuk Indonesia,https://www.detik.com/jatim/berita/d-8287592/wanti-wanti-pakar-unair-usai-ramai-super-flu-masuk-indonesia,diabetes
Penampakan Meghan Trainor Bikin Pangling! Ternyata Ini Rahasia Tubuh Langsingnya,https://health.detik.com/diet/d-8209183/penampakan-meghan-trainor-bikin-pangling-ternyata-ini-rahasia-tubuh-langsingnya,diabetes
"Ternyata Kompor Gas Bisa Picu Gangguan Kesehatan Termasuk Kanker, Seberapa Bahaya?",https://www.detik.com/edu/detikpedia/d-8263101/ternyata-kompor-gas-bisa-picu-gangguan-kesehatan-termasuk-kanker-seberapa-bahaya,diabetes
"Kata Riset, Risiko Kena Sakit Jantung Bisa Dilihat Lewat Ukuran Leher",https://health.detik.com/berita-detikhealth/d-8134634/kata-riset-risiko-kena-sakit-jantung-bisa-dilihat-lewat-ukuran-leher,diabetes
"Cukup 10 Menit Jalan Kaki Setelah Makan, Manfaatnya Luar Biasa",https://www.detik.com/sumut/berita/d-7894691/cukup-10-menit-jalan-kaki-setelah-makan-manfaatnya-luar-biasa,diabetes
"Syahrini Berduka Hengki Kawilarang Meninggal, Kenang Komunikasi Terakhir",https://hot.detik.com/celeb/d-7974945/syahrini-berduka-hengki-kawilarang-meninggal-kenang-komunikasi-terakhir,diabetes
Jamu Beras Kencur untuk Obat Apa? Ini Cara Buat dan 9 Khasiat bagi Kesehatan,https://www.detik.com/jogja/kuliner/d-8252179/jamu-beras-kencur-untuk-obat-apa-ini-cara-buat-dan-9-khasiat-bagi-kesehatan,diabetes
"Cerita Wanita Coba Japanese Walking, Ini Perubahan yang Terjadi pada Tubuhnya",https://health.detik.com/kebugaran/d-8175587/cerita-wanita-coba-japanese-walking-ini-perubahan-yang-terjadi-pada-tubuhnya,diabetes
"4 Manfaat Jalan Kaki 10 Menit Setelah Makan, Termasuk Mengontrol Berat Badan",https://health.detik.com/berita-detikhealth/d-7894544/4-manfaat-jalan-kaki-10-menit-setelah-makan-termasuk-mengontrol-berat-badan,diabetes
"7 Manfaat Daun Sambung Nyawa, Herbal Serbaguna untuk Kesehatan Tubuh",https://health.detik.com/berita-detikhealth/d-7921858/7-manfaat-daun-sambung-nyawa-herbal-serbaguna-untuk-kesehatan-tubuh,diabetes
"6 Manfaat Japanese Walking untuk Kesehatan Tubuh, Lebih Efektif dari 10 Ribu Langkah?",https://health.detik.com/kebugaran/d-8146518/6-manfaat-japanese-walking-untuk-kesehatan-tubuh-lebih-efektif-dari-10-ribu-langkah,diabetes
"10 Negara dengan Orang-orang Paling Sehat di Dunia, Indonesia Nomor Berapa?",https://www.detik.com/edu/detikpedia/d-8202134/10-negara-dengan-orang-orang-paling-sehat-di-dunia-indonesia-nomor-berapa,diabetes
"Main Golf Setelah Liburan, Ini Tips Jaga Sendi Tetap Sehat",https://health.detik.com/berita-detikhealth/d-8286411/main-golf-setelah-liburan-ini-tips-jaga-sendi-tetap-sehat,diabetes
"'Super Flu' Subclade K Sudah Ada di RI, Kemenkes Sebut Kelompok Paling Rentan Tertular",https://health.detik.com/berita-detikhealth/d-8286022/super-flu-subclade-k-sudah-ada-di-ri-kemenkes-sebut-kelompok-paling-rentan-tertular,diabetes
"Serba-serbi Pekan ASI Sedunia 1-7 Agustus 2025, Ini Temanya",https://news.detik.com/berita/d-8032441/serba-serbi-pekan-asi-sedunia-1-7-agustus-2025-ini-temanya,diabetes
"Dokter Saraf Makin Sering Tangani Pasien Stroke Muda, Ada yang Umur 20-an",https://health.detik.com/berita-detikhealth/d-8284980/dokter-saraf-makin-sering-tangani-pasien-stroke-muda-ada-yang-umur-20-an,diabetes
Pakar AS Ungkap Kebiasaan Sehari-hari Bikin Ginjal Rusak pada Wanita Usia 40-an,https://health.detik.com/berita-detikhealth/d-8284975/pakar-as-ungkap-kebiasaan-sehari-hari-bikin-ginjal-rusak-pada-wanita-usia-40-an,diabetes
"Rahasia Bugar Nenek 65 Tahun, Ternyata Makan 5 Kali Sehari!",https://food.detik.com/info-kuliner/d-8200746/rahasia-bugar-nenek-65-tahun-ternyata-makan-5-kali-sehari,diabetes
Dasar Kebijakan Pengenaan Cukai MBDK Harus Jelas dan Ilmiah,https://news.detik.com/kolom/d-7882685/dasar-kebijakan-pengenaan-cukai-mbdk-harus-jelas-dan-ilmiah,diabetes
"Dulu Arena Adu Babi Vs Anjing, Kini Jadi Wisata Edukatif Lebah Trigona",https://www.detik.com/jabar/wisata/d-8075387/dulu-arena-adu-babi-vs-anjing-kini-jadi-wisata-edukatif-lebah-trigona,diabetes
Pahami Bahaya Minum Teh Hijau Terlalu Sering,https://wolipop.detik.com/health-and-diet/d-8100094/pahami-bahaya-minum-teh-hijau-terlalu-sering,diabetes
Kebanyakan Makan Junk Food Bisa Picu Risiko Depresi hingga 50%!,https://food.detik.com/info-sehat/d-8227609/kebanyakan-makan-junk-food-bisa-picu-risiko-depresi-hingga-50,diabetes
"Kualitas Udara Depok Buruk, Pemkot Minta Warga Tak Bakar Sampah Sembarangan",https://news.detik.com/berita/d-8054229/kualitas-udara-depok-buruk-pemkot-minta-warga-tak-bakar-sampah-sembarangan,diabetes
7 Manfaat Konsumsi Pepaya Tiap Hari,https://www.detik.com/sumut/berita/d-8074391/7-manfaat-konsumsi-pepaya-tiap-hari,diabetes
"Terungkap Lewat Studi, Pola Tidur Seperti Ini Berisiko Kena 172 Penyakit",https://health.detik.com/berita-detikhealth/d-8045090/terungkap-lewat-studi-pola-tidur-seperti-ini-berisiko-kena-172-penyakit,diabetes
Perjalanan Mantan Guru Kimia Jadi Wanita Terkaya Asia 2025,https://www.detik.com/kalimantan/bisnis/d-8255075/perjalanan-mantan-guru-kimia-jadi-wanita-terkaya-asia-2025,diabetes
"Sosok Zhong Huijuan, Mantan Guru Kimia yang Jadi Wanita Terkaya Asia 2025",https://wolipop.detik.com/worklife/d-8254437/sosok-zhong-huijuan-mantan-guru-kimia-yang-jadi-wanita-terkaya-asia-2025,diabetes
"Cerita Dokter Mau Hidup Sampai 120 Tahun, Begini Triknya Biar Panjang Umur",https://health.detik.com/kebugaran/d-8043276/cerita-dokter-mau-hidup-sampai-120-tahun-begini-triknya-biar-panjang-umur,diabetes
"Gaduh Menkes AS Sebut Obat Ini Picu Austisme, WHO Singgung Bukti Ilmiah",https://health.detik.com/berita-detikhealth/d-8126713/gaduh-menkes-as-sebut-obat-ini-picu-austisme-who-singgung-bukti-ilmiah,diabetes
Ilmuwan Ungkap Menu Makanan Paling Sehat di Dunia usai Teliti 4.000 Klaim,https://food.detik.com/info-sehat/d-8275747/ilmuwan-ungkap-menu-makanan-paling-sehat-di-dunia-usai-teliti-4-000-klaim,diabetes
Video RI-Swedia Teken MoU Kesehatan: Penelitian dalam Pengobatan Lanjutan,https://health.detik.com/detiktv/d-7936219/video-ri-swedia-teken-mou-kesehatan-penelitian-dalam-pengobatan-lanjutan,diabetes
Penyanyi Yetty Wijaya Ditemukan Meninggal Dunia,https://www.detik.com/kalimantan/berita/d-8080693/penyanyi-yetty-wijaya-ditemukan-meninggal-dunia,diabetes
"Pakar Harvard Bongkar Efek Rutin Minum Teh, Betulan Baik untuk Kesehatan?",https://health.detik.com/berita-detikhealth/d-8101654/pakar-harvard-bongkar-efek-rutin-minum-teh-betulan-baik-untuk-kesehatan,diabetes
Fahmi Bo Gak Bisa Live TikTok Gegara Sakit Komplikasi,https://hot.detik.com/celeb/d-8124763/fahmi-bo-gak-bisa-live-tiktok-gegara-sakit-komplikasi,diabetes
Simak! Ini Sederet Manfaat Daun Kelor untuk Kesehatan,https://www.detik.com/sumut/berita/d-7970753/simak-ini-sederet-manfaat-daun-kelor-untuk-kesehatan,diabetes
Perubahan Ajaib yang Terjadi Pada Tubuh saat Stop Konsumsi Gula 30 Hari,https://health.detik.com/berita-detikhealth/d-8041594/perubahan-ajaib-yang-terjadi-pada-tubuh-saat-stop-konsumsi-gula-30-hari,diabetes
"Menurut Studi, Konsumsi Kopi di Waktu Ini Bisa Cegah Mati Muda",https://health.detik.com/berita-detikhealth/d-8054712/menurut-studi-konsumsi-kopi-di-waktu-ini-bisa-cegah-mati-muda,diabetes
"Studi Ungkap Jenis Makanan yang Bisa Cegah Lansia Demensia, Otak Auto Awet Muda",https://health.detik.com/berita-detikhealth/d-8220805/studi-ungkap-jenis-makanan-yang-bisa-cegah-lansia-demensia-otak-auto-awet-muda,diabetes
"7 Manfaat Daun Kelor untuk Kesehatan, Bisa Menjaga Kesehatan Jantung",https://health.detik.com/berita-detikhealth/d-7967248/7-manfaat-daun-kelor-untuk-kesehatan-bisa-menjaga-kesehatan-jantung,diabetes
"Ahli Bedah Saraf Beberkan Gejala Stroke 'Tersembunyi' pada Usia Muda, Perlu Waspada!",https://health.detik.com/berita-detikhealth/d-8190874/ahli-bedah-saraf-beberkan-gejala-stroke-tersembunyi-pada-usia-muda-perlu-waspada,diabetes
"Menteri P2MI Temui PMI yang Sakit di Malaysia, Janji Bantu Proses Pemulangan",https://news.detik.com/berita/d-7927247/menteri-p2mi-temui-pmi-yang-sakit-di-malaysia-janji-bantu-proses-pemulangan,diabetes
"Daftar Makanan Terbaik untuk Kesehatan Ginjal, Ada Sering Dikonsumsi Orang RI",https://health.detik.com/berita-detikhealth/d-8246875/daftar-makanan-terbaik-untuk-kesehatan-ginjal-ada-sering-dikonsumsi-orang-ri,diabetes
Sederet Penyakit yang Diatasi dengan Rutin Konsumsi Air Kelapa Muda,https://www.detik.com/sumut/berita/d-7964806/sederet-penyakit-yang-diatasi-dengan-rutin-konsumsi-air-kelapa-muda,diabetes
"Kebiasaan Tidur Suzy Bikin Fans Khawatir, Cuma 4 Jam Sehari",https://wolipop.detik.com/entertainment-news/d-8134827/kebiasaan-tidur-suzy-bikin-fans-khawatir-cuma-4-jam-sehari,diabetes
"Bahaya Makan Tak Teratur dan Begadang bagi Jantung, Ini Kata Ahli",https://food.detik.com/info-sehat/d-8189109/bahaya-makan-tak-teratur-dan-begadang-bagi-jantung-ini-kata-ahli,diabetes
Jangan Abai! 7 Tanda di Kaki Ini Bisa Jadi Sinyal Penyakit,https://www.detik.com/jabar/berita/d-8216871/jangan-abai-7-tanda-di-kaki-ini-bisa-jadi-sinyal-penyakit,diabetes
"8 Manfaat Daun Sirih, Tanaman Herbal yang Kaya Khasiat",https://health.detik.com/berita-detikhealth/d-7914615/8-manfaat-daun-sirih-tanaman-herbal-yang-kaya-khasiat,diabetes
"Zinc Sulfate Monohydrate, Solusi Efektif untuk Kekurangan Zinc pada Tubuh",https://health.detik.com/berita-detikhealth/d-8052123/zinc-sulfate-monohydrate-solusi-efektif-untuk-kekurangan-zinc-pada-tubuh,diabetes
Asal Muasal hingga Jumlah Paparan Mikroplastik Cemari Hujan Jakarta,https://news.detik.com/berita/d-8177472/asal-muasal-hingga-jumlah-paparan-mikroplastik-cemari-hujan-jakarta,diabetes
10 Tips Jaga Kesehatan Mudik Lebaran agar Tetap Fit Selama Perjalanan,https://www.detik.com/sumbagsel/berita/d-8401783/10-tips-jaga-kesehatan-mudik-lebaran-agar-tetap-fit-selama-perjalanan,diabetes
"Kekerasan pada Perempuan dan Anak Dalam Sorot Angka, Secara Global Sudah Seserius Ini",https://www.detik.com/edu/detikpedia/d-8270389/kekerasan-pada-perempuan-dan-anak-dalam-sorot-angka-secara-global-sudah-seserius-ini,diabetes
"Tanda di Kaki yang Tak Boleh Diabaikan, Bisa Jadi Gejala Penyakit Serius",https://health.detik.com/berita-detikhealth/d-8216435/tanda-di-kaki-yang-tak-boleh-diabaikan-bisa-jadi-gejala-penyakit-serius,diabetes
Kebanyakan Makan Wortel? Ini 6 Efek Sampingnya,https://www.detik.com/sumut/berita/d-8243372/kebanyakan-makan-wortel-ini-6-efek-sampingnya,diabetes
"Menyoal Penyumbatan Pembuluh Darah di Batang Otak, Dialami Epy Kusnandar",https://health.detik.com/berita-detikhealth/d-8243898/menyoal-penyumbatan-pembuluh-darah-di-batang-otak-dialami-epy-kusnandar,diabetes
"Bakal Ada Cek Kesehatan Gratis di Sekolah mulai Juli 2025, Siswa Siap-siap!",https://www.detik.com/edu/sekolah/d-7977617/bakal-ada-cek-kesehatan-gratis-di-sekolah-mulai-juli-2025-siswa-siap-siap,diabetes
"Riset Harvard Ungkap Kebiasaan yang Bisa Bikin Umur Panjang, Mudah Dilakukan",https://health.detik.com/berita-detikhealth/d-8214619/riset-harvard-ungkap-kebiasaan-yang-bisa-bikin-umur-panjang-mudah-dilakukan,diabetes
"Punya Kebiasaan Ini Tiap Pagi? Hati-hati, Kemungkinan Kena Serangan Jantung Tinggi",https://health.detik.com/berita-detikhealth/d-8269249/punya-kebiasaan-ini-tiap-pagi-hati-hati-kemungkinan-kena-serangan-jantung-tinggi,diabetes
"Aritmia Picu Stroke Ringan, Dokter Wanti-wanti Generasi Muda Juga Bisa Kena",https://health.detik.com/berita-detikhealth/d-8185890/aritmia-picu-stroke-ringan-dokter-wanti-wanti-generasi-muda-juga-bisa-kena,diabetes
"6 Efek Kebanyakan Makan Wortel buat Kesehatan, Coba Simak Dulu!",https://food.detik.com/info-sehat/d-8239474/6-efek-kebanyakan-makan-wortel-buat-kesehatan-coba-simak-dulu,diabetes
Dinkes Kendari Gelar Skrining Kesehatan Saat Manasik Mandiri Jelang Haji 2026,https://www.detik.com/sulsel/berita/d-8212810/dinkes-kendari-gelar-skrining-kesehatan-saat-manasik-mandiri-jelang-haji-2026,diabetes
"Jalan Cepat Vs Lambat, Mana yang Paling Efektif untuk Bakar Lemak di Badan?",https://health.detik.com/kebugaran/d-8239574/jalan-cepat-vs-lambat-mana-yang-paling-efektif-untuk-bakar-lemak-di-badan,diabetes
"Tampak Sehat Tiba-tiba Meninggal, Dokter Ungkap Kemungkinan Pemicunya",https://health.detik.com/berita-detikhealth/d-8183177/tampak-sehat-tiba-tiba-meninggal-dokter-ungkap-kemungkinan-pemicunya,diabetes
"UMY Rescue 2025 Terjun ke Aceh, Kirim Tim Medis dan Trauma Healing",https://www.detik.com/jogja/jogja-kerta/d-8265976/umy-rescue-2025-terjun-ke-aceh-kirim-tim-medis-dan-trauma-healing,diabetes
Kepala Berat Saat Pagi Hari? Mungkin Kamu Alami Ini,https://www.detik.com/jabar/berita/d-7987139/kepala-berat-saat-pagi-hari-mungkin-kamu-alami-ini,diabetes
Gaya Hidup dan Pola Makan Seperti Ini Tingkatkan Risiko Kanker Ginjal,https://health.detik.com/diet/d-8395181/gaya-hidup-dan-pola-makan-seperti-ini-tingkatkan-risiko-kanker-ginjal,diabetes
10 Tips Jaga Kesehatan Mudik Lebaran agar Tetap Fit Selama Perjalanan,https://www.detik.com/sumbagsel/berita/d-8401783/10-tips-jaga-kesehatan-mudik-lebaran-agar-tetap-fit-selama-perjalanan,diabetes
"Penelitian Terbaru, Konsumsi Mi Berlebihan Dapat Ganggu Metabolisme Tubuh",https://www.detik.com/bali/berita/d-8179584/penelitian-terbaru-konsumsi-mi-berlebihan-dapat-ganggu-metabolisme-tubuh,diabetes
Tips Jaga Tubuh Tetap Fit Setelah Begadang Tahun Baru,https://www.detik.com/jatim/berita/d-8286944/tips-jaga-tubuh-tetap-fit-setelah-begadang-tahun-baru,diabetes
Waspada! Makan Mie Terlalu Sering Bisa Ganggu Metabolisme Tubuh,https://food.detik.com/info-sehat/d-8177805/waspada-makan-mie-terlalu-sering-bisa-ganggu-metabolisme-tubuh,diabetes
"Pengakuan Wamenkes Benjamin, Rajin Diet dan Olahraga gara-gara Pernah Prediabetes",https://health.detik.com/berita-detikhealth/d-8152194/pengakuan-wamenkes-benjamin-rajin-diet-dan-olahraga-gara-gara-pernah-prediabetes,diabetes
"Innalillahi, Penyanyi Asal Bandung Yetty Wijaya Meninggal",https://www.detik.com/jabar/berita/d-8080705/innalillahi-penyanyi-asal-bandung-yetty-wijaya-meninggal,diabetes
